gene	Arabidopsis ID
LOC112013444	AT5G17210
LOC112013663	AT5G17210
LOC112013674	AT5G17210
LOC111984887	AT5G17230
LOC111988960	AT5G17230
LOC111993761	AT5G17230
LOC111998081	AT5G17230
LOC112006475	AT5G17230
LOC112006476	AT5G17230
LOC111984868	AT5G17240
LOC112008988	AT5G17250
LOC112010220	AT5G17250
LOC112037915	AT5G17250
LOC112017375	AT5G17270
LOC112036046	AT5G17270
LOC112029147	AT5G17280
LOC111987609	AT5G17290
LOC112002503	AT5G17290
LOC112024551	AT5G17290
LOC112027134	AT5G17290
LOC112035623	AT5G17290
LOC111984846	AT5G17300
LOC112009934	AT5G17310
LOC111982955	AT5G17310
LOC112002454	AT5G17310
LOC112032626	AT5G17310
LOC111988858	AT5G17330
LOC112004421	AT5G17330
LOC112026171	AT5G17330
LOC112009976	AT5G17370
LOC112028189	AT5G17380
LOC111991034	AT5G17390
LOC112018776	AT5G17410
LOC112023129	AT5G17410
LOC112036269	AT5G17410
LOC112026131	AT5G17420
LOC111984882	AT5G17430
LOC111985787	AT5G17430
LOC112007067	AT5G17450
LOC112009247	AT5G17460
LOC112037124	AT5G17460
LOC112037893	AT5G17500
LOC112027560	AT5G17510
LOC111997206	AT5G17520
LOC111991647	AT5G17530
LOC112029458	AT5G17540
LOC112028909	AT5G17540
LOC112039905	AT5G17540
LOC111989464	AT5G17540
LOC111989482	AT5G17540
LOC111989491	AT5G17540
LOC111989496	AT5G17540
LOC111989499	AT5G17540
LOC111995561	AT5G17540
LOC112009113	AT5G17540
LOC112009114	AT5G17540
LOC112009115	AT5G17540
LOC112009116	AT5G17540
LOC112012000	AT5G17540
LOC112021200	AT5G17540
LOC112029053	AT5G17540
LOC112029064	AT5G17540
LOC112029280	AT5G17540
LOC112038642	AT5G17540
LOC112038657	AT5G17540
LOC112039254	AT5G17540
LOC112019882	AT5G17560
LOC112038651	AT5G17560
LOC112019845	AT5G17570
LOC112032588	AT5G17570
LOC111984973	AT5G17580
LOC111997530	AT5G17590
LOC111984912	AT5G17600
LOC112002550	AT5G17600
LOC112002836	AT5G17610
LOC111983158	AT5G17620
LOC111986036	AT5G17630
LOC111998150	AT5G17630
LOC112015909	AT5G17640
LOC112021712	AT5G17640
LOC111997562	AT5G17660
LOC111997572	AT5G17670
LOC112007686	AT5G17680
LOC112022242	AT5G17680
LOC111997949	AT5G17680
LOC112034869	AT5G17680
LOC112021030	AT5G17680
LOC111984389	AT5G17680
LOC111986288	AT5G17680
LOC111986398	AT5G17680
LOC111986609	AT5G17680
LOC111986695	AT5G17680
LOC111986701	AT5G17680
LOC111986853	AT5G17680
LOC111987079	AT5G17680
LOC111987799	AT5G17680
LOC111987842	AT5G17680
LOC111987894	AT5G17680
LOC111987990	AT5G17680
LOC111988622	AT5G17680
LOC111988624	AT5G17680
LOC111989528	AT5G17680
LOC111990142	AT5G17680
LOC111997489	AT5G17680
LOC111990833	AT5G17680
LOC111991686	AT5G17680
LOC111991688	AT5G17680
LOC111991951	AT5G17680
LOC111992059	AT5G17680
LOC111992483	AT5G17680
LOC111993421	AT5G17680
LOC111993422	AT5G17680
LOC111993427	AT5G17680
LOC111993988	AT5G17680
LOC111994594	AT5G17680
LOC111994714	AT5G17680
LOC111995402	AT5G17680
LOC111995843	AT5G17680
LOC112000484	AT5G17680
LOC112001458	AT5G17680
LOC112002068	AT5G17680
LOC112002316	AT5G17680
LOC112003353	AT5G17680
LOC112003443	AT5G17680
LOC112004137	AT5G17680
LOC112004424	AT5G17680
LOC112005273	AT5G17680
LOC112005301	AT5G17680
LOC112006496	AT5G17680
LOC112006510	AT5G17680
LOC112006512	AT5G17680
LOC112006525	AT5G17680
LOC112006528	AT5G17680
LOC112006731	AT5G17680
LOC112007175	AT5G17680
LOC112007176	AT5G17680
LOC112007711	AT5G17680
LOC112008376	AT5G17680
LOC112008733	AT5G17680
LOC112008770	AT5G17680
LOC112009137	AT5G17680
LOC112009867	AT5G17680
LOC112009874	AT5G17680
LOC112010872	AT5G17680
LOC112010924	AT5G17680
LOC112013985	AT5G17680
LOC112013990	AT5G17680
LOC112014974	AT5G17680
LOC112015685	AT5G17680
LOC112017266	AT5G17680
LOC112017723	AT5G17680
LOC112019384	AT5G17680
LOC112019808	AT5G17680
LOC112020078	AT5G17680
LOC112022446	AT5G17680
LOC112022449	AT5G17680
LOC112022566	AT5G17680
LOC112023288	AT5G17680
LOC112023389	AT5G17680
LOC112023495	AT5G17680
LOC112023826	AT5G17680
LOC112024295	AT5G17680
LOC112024915	AT5G17680
LOC112025191	AT5G17680
LOC112027139	AT5G17680
LOC112028667	AT5G17680
LOC112028745	AT5G17680
LOC112030150	AT5G17680
LOC112030153	AT5G17680
LOC112030783	AT5G17680
LOC112030785	AT5G17680
LOC112030787	AT5G17680
LOC112030828	AT5G17680
LOC112031720	AT5G17680
LOC112031821	AT5G17680
LOC112031967	AT5G17680
LOC112031973	AT5G17680
LOC112032222	AT5G17680
LOC112032325	AT5G17680
LOC112032332	AT5G17680
LOC112032478	AT5G17680
LOC112032715	AT5G17680
LOC112033007	AT5G17680
LOC112033116	AT5G17680
LOC112033264	AT5G17680
LOC112033266	AT5G17680
LOC112033355	AT5G17680
LOC112033823	AT5G17680
LOC112034040	AT5G17680
LOC112034072	AT5G17680
LOC112034384	AT5G17680
LOC111990372	AT5G17680
LOC112034945	AT5G17680
LOC112035763	AT5G17680
LOC112037371	AT5G17680
LOC112037806	AT5G17680
LOC112039064	AT5G17680
LOC112039221	AT5G17680
LOC112040007	AT5G17680
LOC112040780	AT5G17680
LOC112040808	AT5G17680
LOC112040860	AT5G17680
LOC112040941	AT5G17680
LOC112040942	AT5G17680
LOC112041155	AT5G17680
LOC111985989	AT5G17680
LOC111986000	AT5G17680
LOC111986217	AT5G17680
LOC111987203	AT5G17680
LOC111988623	AT5G17680
LOC111988632	AT5G17680
LOC111990523	AT5G17680
LOC111992652	AT5G17680
LOC111997369	AT5G17680
LOC111997483	AT5G17680
LOC111999581	AT5G17680
LOC111999901	AT5G17680
LOC112004216	AT5G17680
LOC112004338	AT5G17680
LOC112004425	AT5G17680
LOC112004887	AT5G17680
LOC112004967	AT5G17680
LOC112006513	AT5G17680
LOC112006515	AT5G17680
LOC112008794	AT5G17680
LOC112008909	AT5G17680
LOC112009043	AT5G17680
LOC112009224	AT5G17680
LOC112010617	AT5G17680
LOC112011150	AT5G17680
LOC112011647	AT5G17680
LOC112012327	AT5G17680
LOC112012846	AT5G17680
LOC112012861	AT5G17680
LOC112012965	AT5G17680
LOC112015048	AT5G17680
LOC112016132	AT5G17680
LOC112016323	AT5G17680
LOC112016813	AT5G17680
LOC112018423	AT5G17680
LOC112019809	AT5G17680
LOC112019943	AT5G17680
LOC112020805	AT5G17680
LOC112020992	AT5G17680
LOC112022713	AT5G17680
LOC112022741	AT5G17680
LOC112023043	AT5G17680
LOC112023385	AT5G17680
LOC112023842	AT5G17680
LOC112030154	AT5G17680
LOC112030241	AT5G17680
LOC112030782	AT5G17680
LOC112030788	AT5G17680
LOC112031742	AT5G17680
LOC112032177	AT5G17680
LOC112032329	AT5G17680
LOC112033061	AT5G17680
LOC112033267	AT5G17680
LOC112034686	AT5G17680
LOC112034944	AT5G17680
LOC112035042	AT5G17680
LOC112035083	AT5G17680
LOC112035375	AT5G17680
LOC112035764	AT5G17680
LOC111997566	AT5G17690
LOC112016057	AT5G17700
LOC111996184	AT5G17710
LOC112018232	AT5G17730
LOC112029874	AT5G17740
LOC112035145	AT5G17760
LOC111998794	AT5G17770
LOC112001117	AT5G17770
LOC112001120	AT5G17770
LOC112007456	AT5G17770
LOC112026854	AT5G17770
LOC112033083	AT5G17770
LOC112007496	AT5G17780
LOC112007495	AT5G17790
LOC112033925	AT5G17840
LOC112005254	AT5G17850
LOC112002556	AT5G17860
LOC112005236	AT5G17860
LOC112004364	AT5G17870
LOC112032798	AT5G17900
LOC112030503	AT5G17910
LOC111987908	AT5G17920
LOC112011284	AT5G17920
LOC112017772	AT5G17920
LOC112023252	AT5G17920
LOC112040650	AT5G17920
LOC111993346	AT5G17930
LOC112012530	AT5G17930
LOC112012534	AT5G17930
LOC112020734	AT5G17930
LOC112037773	AT5G17930
LOC111997627	AT5G17980
LOC112025141	AT5G17980
LOC111986653	AT5G17990
LOC112010919	AT5G17990
LOC112014373	AT5G17990
LOC112019259	AT5G17990
LOC112030940	AT5G17990
LOC111986925	AT5G18000
LOC112004181	AT5G18050
LOC111990686	AT5G18070
LOC111997911	AT5G18070
LOC112016671	AT5G18070
LOC112019699	AT5G18070
LOC112003070	AT5G18100
LOC111983803	AT5G18110
LOC111985599	AT5G18110
LOC111986692	AT5G18110
LOC111994849	AT5G18110
LOC112003073	AT5G18110
LOC112003068	AT5G18130
LOC112001281	AT5G18140
LOC112001392	AT5G18150
LOC112009801	AT5G18160
LOC112032962	AT5G18160
LOC112003281	AT5G18170
LOC111983455	AT5G18200
LOC111997127	AT5G18200
LOC111987907	AT5G18210
LOC111991134	AT5G18210
LOC112011285	AT5G18210
LOC112008103	AT5G18230
LOC112031383	AT5G18230
LOC112040556	AT5G18230
LOC112025862	AT5G18250
LOC112018456	AT5G18270
LOC112016114	AT5G18280
LOC112021488	AT5G18280
LOC112016113	AT5G18290
LOC112031692	AT5G18290
LOC112040949	AT5G18310
LOC112012283	AT5G18380
LOC112029271	AT5G18380
LOC112007539	AT5G18390
LOC112026273	AT5G18390
LOC111986319	AT5G18400
LOC112011038	AT5G18400
LOC112019644	AT5G18400
LOC112006491	AT5G18410
LOC112005052	AT5G18420
LOC112001100	AT5G18440
LOC112010406	AT5G18460
LOC112038017	AT5G18460
LOC112006044	AT5G18470
LOC112012815	AT5G18470
LOC112035664	AT5G18470
LOC112037450	AT5G18470
LOC112004779	AT5G18475
LOC112025145	AT5G18475
LOC112020465	AT5G18480
LOC112040508	AT5G18490
LOC112009870	AT5G18510
LOC112016755	AT5G18510
LOC112039648	AT5G18510
LOC112006048	AT5G18520
LOC112010512	AT5G18520
LOC112038601	AT5G18520
LOC111990260	AT5G18525
LOC112020630	AT5G18540
LOC112020617	AT5G18550
LOC112020601	AT5G18560
LOC111986103	AT5G18570
LOC112020616	AT5G18570
LOC112026007	AT5G18570
LOC112020615	AT5G18580
LOC111989863	AT5G18590
LOC112000611	AT5G18590
LOC112001871	AT5G18590
LOC112001886	AT5G18600
LOC112019287	AT5G18600
LOC111997227	AT5G18610
LOC112009461	AT5G18620
LOC112031372	AT5G18620
LOC112011434	AT5G18630
LOC112035172	AT5G18630
LOC112039941	AT5G18630
LOC111997229	AT5G18640
LOC112031935	AT5G18650
LOC111990841	AT5G18660
LOC112031944	AT5G18660
LOC111987708	AT5G18670
LOC112028225	AT5G18670
LOC111987703	AT5G18700
LOC111997454	AT5G18700
LOC112031294	AT5G18700
LOC111990186	AT5G18750
LOC111990213	AT5G18750
LOC112012722	AT5G18750
LOC112009243	AT5G18800
LOC112009234	AT5G18810
LOC111996384	AT5G18820
LOC112031751	AT5G18820
LOC112009217	AT5G18830
LOC112009231	AT5G18840
LOC112014216	AT5G18840
LOC112014234	AT5G18850
LOC112014230	AT5G18860
LOC112014223	AT5G18900
LOC111995293	AT5G18910
LOC112014220	AT5G18910
LOC112009964	AT5G18920
LOC112009965	AT5G18930
LOC112019759	AT5G18940
LOC112033796	AT5G18940
LOC112009919	AT5G18950
LOC112019774	AT5G18950
LOC112019751	AT5G18970
LOC112018500	AT5G18980
LOC112019773	AT5G18980
LOC112024179	AT5G18990
LOC112003753	AT5G19010
LOC111994107	AT5G19020
LOC111994111	AT5G19030
LOC111994109	AT5G19040
LOC111994629	AT5G19050
LOC111992274	AT5G19070
LOC111992271	AT5G19080
LOC112027327	AT5G19090
LOC112033555	AT5G19090
LOC112013770	AT5G19130
LOC112020950	AT5G19130
LOC112038407	AT5G19130
LOC112026393	AT5G19140
LOC112021783	AT5G19150
LOC112024045	AT5G19150
LOC112026383	AT5G19150
LOC112016961	AT5G19180
LOC112035240	AT5G19180
LOC112014242	AT5G19200
LOC112007610	AT5G19210
LOC112038534	AT5G19210
LOC112007588	AT5G19220
LOC111986479	AT5G19250
LOC111996199	AT5G19250
LOC112006675	AT5G19250
LOC112006972	AT5G19250
LOC112012873	AT5G19250
LOC112020748	AT5G19250
LOC112020752	AT5G19250
LOC112037076	AT5G19250
LOC112023483	AT5G19260
LOC112023532	AT5G19280
LOC112038989	AT5G19290
LOC112023534	AT5G19300
LOC112021848	AT5G19320
LOC112001621	AT5G19330
LOC112021632	AT5G19330
LOC112036025	AT5G19330
LOC112010334	AT5G19350
LOC112039570	AT5G19370
LOC111988918	AT5G19390
LOC112018498	AT5G19390
LOC112039536	AT5G19390
LOC111984131	AT5G19400
LOC111988876	AT5G19400
LOC111997679	AT5G19400
LOC111988868	AT5G19410
LOC111983149	AT5G19420
LOC111988879	AT5G19420
LOC111996021	AT5G19420
LOC111988891	AT5G19430
LOC111986679	AT5G19440
LOC111987676	AT5G19440
LOC111993816	AT5G19440
LOC111993819	AT5G19440
LOC112005326	AT5G19440
LOC112007678	AT5G19440
LOC112016106	AT5G19440
LOC112023706	AT5G19440
LOC112023935	AT5G19440
LOC112023938	AT5G19440
LOC112027440	AT5G19440
LOC112027620	AT5G19450
LOC111993549	AT5G19460
LOC111995267	AT5G19460
LOC112000192	AT5G19460
LOC112009473	AT5G19460
LOC112014862	AT5G19460
LOC112028295	AT5G19460
LOC112028334	AT5G19460
LOC112031279	AT5G19460
LOC112039542	AT5G19473
LOC111987313	AT5G19485
LOC112002661	AT5G19485
LOC112010711	AT5G19485
LOC112011393	AT5G19485
LOC112008249	AT5G19490
LOC112012975	AT5G19490
LOC112019168	AT5G19490
LOC111999373	AT5G19500
LOC112000036	AT5G19500
LOC112033086	AT5G19500
LOC112008627	AT5G19530
LOC112037415	AT5G19530
LOC112038640	AT5G19530
LOC112026250	AT5G19540
LOC111990997	AT5G19570
LOC112010642	AT5G19570
LOC112031209	AT5G19570
LOC112031828	AT5G19570
LOC111988841	AT5G19590
LOC111985027	AT5G19610
LOC112019103	AT5G19620
LOC111984179	AT5G19630
LOC112015271	AT5G19630
LOC112040838	AT5G19650
LOC111995875	AT5G19660
LOC111998205	AT5G19660
LOC112021584	AT5G19660
LOC112024116	AT5G19660
LOC112026753	AT5G19660
LOC111989749	AT5G19680
LOC112005806	AT5G19680
LOC112027223	AT5G19680
LOC112027213	AT5G19690
LOC112010362	AT5G19710
LOC112011696	AT5G19730
LOC112033596	AT5G19730
LOC112033938	AT5G19730
LOC112002758	AT5G19740
LOC112032671	AT5G19740
LOC112039273	AT5G19740
LOC111991141	AT5G19750
LOC112004204	AT5G19750
LOC112020279	AT5G19750
LOC111992900	AT5G19760
LOC112004740	AT5G19760
LOC112016789	AT5G19760
LOC112003899	AT5G19770
LOC112004723	AT5G19770
LOC111987254	AT5G19790
LOC111987276	AT5G19790
LOC112003881	AT5G19790
LOC112004725	AT5G19790
LOC112006210	AT5G19790
LOC111997402	AT5G19820
LOC112001407	AT5G19820
LOC112003905	AT5G19820
LOC112004728	AT5G19820
LOC112037588	AT5G19820
LOC112004741	AT5G19830
LOC111999374	AT5G19840
LOC112024521	AT5G19840
LOC112039353	AT5G19840
LOC111991079	AT5G19850
LOC112033837	AT5G19855
LOC111987399	AT5G19860
LOC111992722	AT5G19890
LOC112008390	AT5G19890
LOC112008410	AT5G19890
LOC112008413	AT5G19890
LOC112008415	AT5G19890
LOC111992660	AT5G19900
LOC112015871	AT5G19910
LOC112019857	AT5G19910
LOC111995333	AT5G19930
LOC112006117	AT5G19930
LOC112011585	AT5G19930
LOC112017416	AT5G19940
LOC112006118	AT5G19950
LOC112023335	AT5G19950
LOC112031176	AT5G19960
LOC112025099	AT5G19970
LOC112009131	AT5G19980
LOC112020087	AT5G19980
LOC111987825	AT5G19990
LOC112021985	AT5G19990
LOC112029267	AT5G19990
LOC112003958	AT5G20030
LOC111992183	AT5G20040
LOC111998587	AT5G20050
LOC112032759	AT5G20050
LOC112027173	AT5G20060
LOC112002699	AT5G20060
LOC112032749	AT5G20060
LOC111983752	AT5G20070
LOC112000954	AT5G20070
LOC112003567	AT5G20070
LOC111989721	AT5G20080
LOC111992907	AT5G20080
LOC112000622	AT5G20080
LOC112003564	AT5G20080
LOC112016734	AT5G20080
LOC112038950	AT5G20080
LOC111992549	AT5G20090
LOC112002487	AT5G20090
LOC112010099	AT5G20090
LOC112028680	AT5G20110
LOC112029281	AT5G20110
LOC112008975	AT5G20120
LOC112019276	AT5G20120
LOC112030197	AT5G20130
LOC111987821	AT5G20140
LOC112019619	AT5G20150
LOC111989045	AT5G20160
LOC111992936	AT5G20160
LOC112018270	AT5G20165
LOC112012363	AT5G20170
LOC112019250	AT5G20170
LOC111988176	AT5G20180
LOC111988899	AT5G20190
LOC111988154	AT5G20190
LOC111992203	AT5G20190
LOC112005626	AT5G20200
LOC112039418	AT5G20220
LOC111984751	AT5G20230
LOC111984769	AT5G20230
LOC112003785	AT5G20230
LOC112009335	AT5G20230
LOC112021717	AT5G20230
LOC112031809	AT5G20230
LOC112034981	AT5G20230
LOC112034994	AT5G20230
LOC112034996	AT5G20230
LOC111999287	AT5G20240
LOC111991136	AT5G20250
LOC112039055	AT5G20250
LOC112005429	AT5G20260
LOC112005439	AT5G20260
LOC112017499	AT5G20260
LOC112039060	AT5G20260
LOC112039072	AT5G20260
LOC112017452	AT5G20270
LOC111984301	AT5G20280
LOC112017458	AT5G20280
LOC111991191	AT5G20300
LOC112017493	AT5G20300
LOC112019595	AT5G20320
LOC112021807	AT5G20320
LOC112035651	AT5G20320
LOC112040111	AT5G20320
LOC111985495	AT5G20340
LOC111990285	AT5G20340
LOC112009129	AT5G20340
LOC111986302	AT5G20350
LOC112040760	AT5G20380
LOC112027908	AT5G20400
LOC112034688	AT5G20400
LOC112040767	AT5G20400
LOC112040844	AT5G20400
LOC112024357	AT5G20410
LOC112027526	AT5G20480
LOC111984767	AT5G20480
LOC111985879	AT5G20480
LOC112004805	AT5G20480
LOC112004806	AT5G20480
LOC112008688	AT5G20480
LOC112010017	AT5G20480
LOC112011132	AT5G20480
LOC112015888	AT5G20480
LOC112016161	AT5G20480
LOC112018245	AT5G20480
LOC112018917	AT5G20480
LOC112019771	AT5G20480
LOC112025944	AT5G20480
LOC112031739	AT5G20480
LOC112041150	AT5G20480
LOC111993413	AT5G20490
LOC112016994	AT5G20490
LOC112023520	AT5G20490
LOC111996979	AT5G20500
LOC112009180	AT5G20500
LOC112014298	AT5G20500
LOC112032034	AT5G20510
LOC111988031	AT5G20510
LOC112012904	AT5G20510
LOC112019912	AT5G20510
LOC112023497	AT5G20510
LOC111987649	AT5G20520
LOC111991425	AT5G20520
LOC112002734	AT5G20520
LOC112007778	AT5G20520
LOC112014514	AT5G20520
LOC112023494	AT5G20520
LOC112023525	AT5G20540
LOC111993014	AT5G20570
LOC112001342	AT5G20570
LOC112001674	AT5G20570
LOC111997646	AT5G20590
LOC111993590	AT5G20600
LOC111997629	AT5G20600
LOC112014314	AT5G20600
LOC112023501	AT5G20610
LOC111996640	AT5G20620
LOC112005482	AT5G20620
LOC112016276	AT5G20620
LOC112030859	AT5G20620
LOC112036209	AT5G20620
LOC112039831	AT5G20630
LOC111985508	AT5G20630
LOC111987446	AT5G20630
LOC112007303	AT5G20630
LOC112039827	AT5G20630
LOC111996676	AT5G20635
LOC111989064	AT5G20650
LOC111996654	AT5G20650
LOC112020594	AT5G20650
LOC111983556	AT5G20660
LOC111991643	AT5G20660
LOC111991646	AT5G20660
LOC112020661	AT5G20660
LOC111996685	AT5G20670
LOC111996694	AT5G20680
LOC112004354	AT5G20680
LOC112025931	AT5G20680
LOC112008818	AT5G20700
LOC112015121	AT5G20710
LOC111995508	AT5G20710
LOC111997149	AT5G20710
LOC112021112	AT5G20710
LOC112030383	AT5G20710
LOC112030911	AT5G20710
LOC112034146	AT5G20710
LOC111997423	AT5G20720
LOC112017727	AT5G20720
LOC111984232	AT5G20740
LOC112022517	AT5G20740
LOC112033354	AT5G20740
LOC112019881	AT5G20810
LOC112019930	AT5G20820
LOC111995524	AT5G20840
LOC112014995	AT5G20840
LOC111995939	AT5G20850
LOC112014910	AT5G20850
LOC112019939	AT5G20850
LOC112019761	AT5G20860
LOC111987316	AT5G20870
LOC111987436	AT5G20885
LOC112002620	AT5G20890
LOC112014030	AT5G20890
LOC112018290	AT5G20890
LOC111993870	AT5G20910
LOC112008104	AT5G20920
LOC112026555	AT5G20920
LOC112034731	AT5G20920
LOC112040731	AT5G20920
LOC112008704	AT5G20930
LOC112009318	AT5G20930
LOC112026625	AT5G20935
LOC112026626	AT5G20935
LOC111996302	AT5G20950
LOC111996306	AT5G20950
LOC111998403	AT5G20950
LOC112003897	AT5G20950
LOC112022049	AT5G20950
LOC111994258	AT5G20960
LOC112006253	AT5G20970
LOC111987726	AT5G20990
LOC112031428	AT5G20990
LOC112033071	AT5G21040
LOC112001644	AT5G21050
LOC112033091	AT5G21060
LOC112033088	AT5G21070
LOC112017946	AT5G21080
LOC111991038	AT5G21090
LOC112026062	AT5G21090
LOC111983784	AT5G21100
LOC111991431	AT5G21100
LOC112020250	AT5G21100
LOC112027428	AT5G21100
LOC112000925	AT5G21105
LOC112026054	AT5G21105
LOC111984627	AT5G21140
LOC112012192	AT5G21140
LOC112029228	AT5G21140
LOC112026073	AT5G21160
LOC111993392	AT5G21170
LOC112016327	AT5G21170
LOC111986784	AT5G21170
LOC112001323	AT5G21170
LOC112016035	AT5G21170
LOC112026057	AT5G21170
LOC111987963	AT5G21222
LOC112017809	AT5G21222
LOC111999520	AT5G21280
LOC112011870	AT5G21430
LOC111997861	AT5G21482
LOC112036934	AT5G21482
LOC111997846	AT5G21910
LOC111997863	AT5G21920
LOC111997859	AT5G21930
LOC112026244	AT5G21940
LOC112039770	AT5G21940
LOC111999545	AT5G21970
LOC111999546	AT5G21970
LOC112009327	AT5G21990
LOC112003804	AT5G22000
LOC112039781	AT5G22000
LOC112039904	AT5G22000
LOC112000765	AT5G22010
LOC112010184	AT5G22010
LOC112035229	AT5G22010
LOC112037882	AT5G22010
LOC112040745	AT5G22010
LOC112005728	AT5G22030
LOC112012019	AT5G22030
LOC112040836	AT5G22030
LOC112031678	AT5G22040
LOC112040856	AT5G22040
LOC112040751	AT5G22050
LOC111992760	AT5G22060
LOC111993021	AT5G22060
LOC112011198	AT5G22060
LOC112017922	AT5G22060
LOC112019417	AT5G22060
LOC112021303	AT5G22060
LOC112024016	AT5G22060
LOC112040750	AT5G22060
LOC112017921	AT5G22070
LOC112040817	AT5G22070
LOC111995421	AT5G22080
LOC112019207	AT5G22080
LOC112020705	AT5G22080
LOC112038852	AT5G22090
LOC112009330	AT5G22090
LOC111989624	AT5G22100
LOC112003606	AT5G22100
LOC112017033	AT5G22100
LOC111991239	AT5G22110
LOC112038614	AT5G22110
LOC111988675	AT5G22120
LOC111993275	AT5G22120
LOC111991435	AT5G22130
LOC111991440	AT5G22130
LOC112000802	AT5G22130
LOC112020253	AT5G22130
LOC112013591	AT5G22140
LOC112017928	AT5G22140
LOC112026194	AT5G22210
LOC112026177	AT5G22220
LOC111990469	AT5G22250
LOC111998118	AT5G22250
LOC111998656	AT5G22250
LOC111999295	AT5G22250
LOC112020165	AT5G22250
LOC112026170	AT5G22250
LOC112034764	AT5G22250
LOC112037087	AT5G22250
LOC112038846	AT5G22250
LOC112040749	AT5G22250
LOC112040773	AT5G22250
LOC112040774	AT5G22250
LOC112023686	AT5G22260
LOC111993927	AT5G22280
LOC111990566	AT5G22300
LOC111993929	AT5G22300
LOC111993937	AT5G22300
LOC112008836	AT5G22300
LOC112034882	AT5G22300
LOC111995428	AT5G22320
LOC112020711	AT5G22320
LOC111993932	AT5G22330
LOC112000682	AT5G22330
LOC112011789	AT5G22330
LOC112028270	AT5G22330
LOC112028280	AT5G22330
LOC112032451	AT5G22330
LOC111998068	AT5G22340
LOC112032467	AT5G22340
LOC111996789	AT5G22350
LOC112000822	AT5G22350
LOC111997855	AT5G22355
LOC112003616	AT5G22355
LOC112005731	AT5G22355
LOC112015105	AT5G22355
LOC111995538	AT5G22360
LOC112014982	AT5G22360
LOC112019576	AT5G22360
LOC112024889	AT5G22360
LOC111994003	AT5G22370
LOC111995444	AT5G22370
LOC112020580	AT5G22370
